business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
Aw9Tldxcg5ifodzn0R2O6g,Blackbird Pizzeria,614 N 2nd St,Philadelphia,PA,19123,39.9614370059,-75.141503,4.0,248,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'DogsAllowed': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'HappyHour': 'False', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Restaurants, Desserts, Kosher, Pizza, Salad, Food, Vegan, Chicken Wings","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
Hy-gZGsEpgZhIaARnaBKdQ,Snap Kitchen,601 S 10th St,Philadelphia,PA,19147,39.9426857,-75.158501,4.5,22,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Health Markets, Salad, American (Traditional), Gluten-Free, Food, Breakfast & Brunch, American (New), Food Delivery Services, Restaurants, Vegetarian, Specialty Food","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}"
w4eReKam-skGORjv41A7KQ,Shalom Pizzeria,"7598 Haverford Ave, Ste A",Philadelphia,PA,19151,39.979442,-75.269296,3.0,19,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'False', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'False', 'BYOB': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False'}","Pizza, Restaurants, Vegetarian, Food, Pasta Shops, Caterers, Middle Eastern, Salad, Specialty Food, Event Planning & Services","{'Monday': '11:0-19:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
kPuwg0Lx1RVa9TClDl5Ocw,California Tortilla,10000 Roosevelt Blvd,Philadelphia,PA,19116,40.0953268,-75.0155463,3.5,80,1,"{'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True'}","Vegetarian, Restaurants, Mexican, Tex-Mex","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
a62d7e_xXeljJcOUHkJjkg,Circles Contemporary Asian,1516 Tasker St,Philadelphia,PA,19145,39.9306471,-75.1707286,3.5,377,1,"{'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False'}","Vegetarian, Asian Fusion, Thai, Restaurants","{'Monday': '17:0-22:45', 'Tuesday': '11:0-22:45', 'Wednesday': '11:0-22:45', 'Thursday': '11:0-22:45', 'Friday': '11:0-22:45', 'Saturday': '11:0-22:45', 'Sunday': '11:0-22:45'}"
b8zYL8751HJXc0XlUw5K3g,Taco & Ramen,615 South St,Philadelphia,PA,19147,39.9422431,-75.1529191,5.0,26,1,"{'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False'}","Mexican, Vegan, Restaurants, Juice Bars & Smoothies, Food, Japanese","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-18:0'}"
P7anLq0I2xzyEpS9HdpkSA,Hey Hummus,2101 Chestnut St,Philadelphia,PA,19103,39.9525387343,-75.1758082956,4.0,53,0,"{'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""'no'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False'}","Restaurants, Vegetarian, Middle Eastern, Kebab, Vegan, Breakfast & Brunch, Greek, Kosher, Mediterranean","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
NaRqFZ_l3LCHnX9j2TND-Q,Saladworks,1760 Market St,Philadelphia,PA,19103,39.9527848,-75.169911,2.5,22,0,"{'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1'}","Vegetarian, Salad, American (Traditional), Soup, American (New), Sandwiches, Restaurants","{'Monday': '9:30-15:30', 'Tuesday': '9:30-15:30', 'Wednesday': '9:30-15:30', 'Thursday': '9:30-15:30', 'Friday': '9:30-15:30'}"
aROWvF8ltWk6LLNO62haag,Biryani Bowl Indian Cuisine,219 E Willow Grove Ave,Philadelphia,PA,19118,40.074304,-75.198701,4.0,109,0,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '2', 'Corkage': 'False', 'HappyHour': 'False', 'RestaurantsAttire': ""u'casual'"", 'BYOB': 'True'}","Asian Fusion, Halal, Restaurants, Vegetarian, Indian, Food, Food Delivery Services","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
JrG4NINLspXPNhSXg7Q07Q,Front Street Cafe,1253 N Front St,Philadelphia,PA,19122,39.9702007,-75.1356343,4.0,716,1,"{'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'CoatCheck': 'True', 'BusinessAcceptsCreditCards': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WiFi': ""u'free'"", 'BYOB': 'False', 'HasTV': 'False', 'Caters': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'Smoking': ""u'no'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'None', 'HappyHour': 'True', 'Music': ""{'dj': False}"", 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2'}","Coffee & Tea, Restaurants, Cafes, American (New), Cocktail Bars, Breakfast & Brunch, Vegan, Bars, Nightlife, Food, Juice Bars & Smoothies, Beer Gardens","{'Monday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-15:0'}"
saS9fXK4BRcXOly3f3S_bg,Robeks,1035 Chestnut St,Philadelphia,PA,19107,39.950401,-75.1583239,3.5,34,0,"{'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'NoiseLevel': ""'quiet'"", 'RestaurantsDelivery': 'False'}","Vegan, Juice Bars & Smoothies, Vegetarian, Restaurants, Food","{'Monday': '6:30-19:30', 'Tuesday': '6:30-19:30', 'Wednesday': '6:30-19:30', 'Thursday': '6:30-19:30', 'Friday': '6:30-19:30', 'Saturday': '8:30-18:30', 'Sunday': '8:30-18:30'}"
M6ap9LXMEZmHf6NhlNpDQA,Thang Long Pho Restaurant,2534-36 Kensington Ave,Philadelphia,PA,19125,39.988408,-75.128555,4.5,157,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'upscale': False, 'divey': False, 'classy': False, 'trendy': False, 'hipster': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'BYOB': 'False', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'Corkage': 'False'}","Asian Fusion, Noodles, Vietnamese, Vegan, Restaurants, Bubble Tea, Food, Soup","{'Monday': '9:0-20:30', 'Tuesday': '9:0-20:30', 'Wednesday': '9:0-20:30', 'Thursday': '9:0-20:30', 'Friday': '9:0-20:30', 'Saturday': '9:0-20:30', 'Sunday': '9:0-18:0'}"
Mz0i5rnXaUQd1dJ5_OfOKQ,Bubbakoos Burritos,2550 Grant Ave,Philadelphia,PA,19114,40.0779888,-75.0273447,3.0,35,1,"{'HappyHour': 'False', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'BYOB': 'False', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Corkage': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True'}","New Mexican Cuisine, Mexican, Tex-Mex, American (New), Vegetarian, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
XIKYdKWq72zUYsq8NBxcCQ,Aksum Cafe,4630 Baltimore Ave,Philadelphia,PA,19143,39.9485474,-75.2163663,4.0,393,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True'}","Mediterranean, Vegetarian, American (New), Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-19:0'}"
krWsMdrE_uglWwOF5BcJcQ,Kawaii Kitty Cafe,759 S 4th St,Philadelphia,PA,19147,39.9386964456,-75.1496926152,4.5,116,0,"{'BikeParking': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'False'}","Pet Adoption, Vegetarian, Restaurants, Cafes, Japanese, Pets, Coffee & Tea, Food, Vegan","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}"
VPfbGIf3ieDrKuWheOjSLQ,Soul Rebel Cocina,8016 Frankford Ave,Philadelphia,PA,19136,40.0418628837,-75.0275125042,4.5,33,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True'}","Breakfast & Brunch, Vegetarian, Mexican, American (New), Restaurants, Burgers","{'Monday': '9:0-16:0', 'Tuesday': '10:0-20:0', 'Wednesday': '9:0-16:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
REiAM73RkOxFqCVlEFiRWA,Tattooed Mom,530 South St,Philadelphia,PA,19147,39.9416802,-75.1519159,4.0,692,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'BYOBCorkage': ""'no'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsDelivery': 'True', 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False'}","Lounges, Nightlife, Bars, Restaurants, Vegan, American (New), Dive Bars, Sandwiches, Cocktail Bars, Burgers, Local Flavor","{'Monday': '0:0-0:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-23:0'}"
